| Age               | Mean |
| ----------------- | ---- |
| All ages          | 2    |
| 2–11 months       | 1.1  |
| 1–2 years         | 1.2  |
| 3–5 years         | 1.5  |
| 6–11 years        | 1.8  |
| 12–15 years       | 2.2  |
| 16–19 years       | 2.3  |
| 20–29 years       | 2.2  |
| 30–39 years       | 2.1  |
| 40–49 years       | 2.1  |
| 50–59 years       | 2.1  |
| 60–69 years       | 1.9  |
| 70–79 years       | 1.7  |
| 80 years and over | 1.7  |
