| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 248.07 |
| 12–15              | 353.33 |
| 16–19              | 406.66 |
| 20–29              | 412.46 |
| 30–39              | 410.97 |
| 40–49              | 416.82 |
| 50–59              | 412.88 |
| 60–69              | 412.09 |
| 70–79              | 404.83 |
| 80+                | 392.54 |
| 20+ (age-adjusted) | 411.55 |
