| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 253.84 |
| 12–15              | 322.53 |
| 16–19              | 340.08 |
| 20–29              | 341.95 |
| 30–39              | 344.49 |
| 40–49              | 346.11 |
| 50–59              | 340.97 |
| 60–69              | 340.53 |
| 70–79              | 328.88 |
| 80+                | 309.03 |
| 20+ (age-adjusted) | 340.47 |
