Age,Mean
"8–11 years",0.727
"12–15 years",0.917
"16–19 years",1.082
"20–29 years",1.108
"30–39 years",1.1
"40–49 years",1.094
"50–59 years",1.073
"60–69 years",1.063
"70–79 years",1.027
"80 years and over",0.995
"20 years and over (age-adjusted)",1.081
