Age,Mean
"8–11 years",128.25
"12–15 years",176.95
"16–19 years",194.8
"20–29 years",202.29
"30–39 years",205.38
"40–49 years",208.93
"50–59 years",206.79
"60–69 years",203.82
"70–79 years",196.06
"80 years and over",181.92
"20 years and over (age-adjusted)",203.77
