| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 128.25 |
| 12–15              | 176.95 |
| 16–19              | 194.8  |
| 20–29              | 202.29 |
| 30–39              | 205.38 |
| 40–49              | 208.93 |
| 50–59              | 206.79 |
| 60–69              | 203.82 |
| 70–79              | 196.06 |
| 80+                | 181.92 |
| 20+ (age-adjusted) | 203.77 |
