| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 7.3  | 7.9  | 8.5  | 9.3  | 11.4 | 13.9 | 15.2 | 16.3 | 17.8 |
| 12–15 | 12.9 | 13.9 | 14.5 | 15.7 | 17.4 | 19.3 | 20.5 | 21.5 | 23.2 |
| 16–19 | 15   | 15.8 | 16.4 | 17.3 | 19.1 | 21.1 | 22.5 | 23.6 | 25.1 |
| 20–39 | 16   | 17   | 17.6 | 18.7 | 20.5 | 23   | 24.8 | 26   | 27.8 |
| 40–59 | 16.6 | 17.5 | 18.2 | 19.1 | 21.4 | 24   | 25.7 | 27.1 | 29.3 |
| 60–79 | 16.1 | 16.9 | 17.5 | 18.4 | 20.4 | 22.7 | 24.2 | 25.3 | 27.1 |
| 80+   | 14.6 | 15.3 | 15.9 | 16.7 | 18.5 | 20.5 | 21.6 | 22.6 | 24.1 |
| 20+   | 16.1 | 17   | 17.7 | 18.6 | 20.7 | 23.3 | 25   | 26.3 | 28.1 |
