| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 215.77 |
| 12–15              | 391.72 |
| 16–19              | 525.71 |
| 20–29              | 551.9  |
| 30–39              | 545.07 |
| 40–49              | 548.21 |
| 50–59              | 534.04 |
| 60–69              | 527.19 |
| 70–79              | 500.45 |
| 80+                | 473.72 |
| 20+ (age-adjusted) | 536.44 |
