| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 224.54 |
| 12–15              | 349.5  |
| 16–19              | 387.67 |
| 20–29              | 393.41 |
| 30–39              | 396.88 |
| 40–49              | 398.94 |
| 50–59              | 379.82 |
| 60–69              | 363.34 |
| 70–79              | 326.96 |
| 80+                | 285.29 |
| 20+ (age-adjusted) | 379.61 |
