| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 4.2  |
| 12–15              | 6.1  |
| 16–19              | 6.5  |
| 20–39              | 6.9  |
| 40–59              | 6.8  |
| 60–79              | 6.2  |
| 80+                | 5.5  |
| 20+                | 6.6  |
| 20+ (age adjusted) | 6.7  |
