| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 4.2  |
| 12–15              | 7.3  |
| 16–19              | 9.3  |
| 20–39              | 9.7  |
| 40–59              | 9.6  |
| 60–79              | 8.7  |
| 80+                | 7.6  |
| 20+                | 9.4  |
| 20+ (age adjusted) | 9.4  |
