Age,Mean
"8–11 years",856.17
"12–15 years",1552.5
"16–19 years",2176.08
"20–29 years",2284.74
"30–39 years",2265.15
"40–49 years",2274.4
"50–59 years",2210.25
"60–69 years",2179.33
"70–79 years",2053.85
"80 years and over",1909.87
"20 years and over (age-adjusted)",2219.37
