| Age                | Mean    |
| ------------------ | ------- |
| 8–11               | 856.17  |
| 12–15              | 1552.5  |
| 16–19              | 2176.08 |
| 20–29              | 2284.74 |
| 30–39              | 2265.15 |
| 40–49              | 2274.4  |
| 50–59              | 2210.25 |
| 60–69              | 2179.33 |
| 70–79              | 2053.85 |
| 80+                | 1909.87 |
| 20+ (age-adjusted) | 2219.37 |
