| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 11.9 |
| 12–15              | 19.8 |
| 16–19              | 26.5 |
| 20–39              | 29   |
| 40–59              | 30.2 |
| 60–79              | 29   |
| 80+                | 25.7 |
| 20+                | 29.4 |
| 20+ (age adjusted) | 29.3 |
