| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 11.9 |
| 12–15              | 17.6 |
| 16–19              | 19.5 |
| 20–39              | 21.1 |
| 40–59              | 21.9 |
| 60–79              | 20.8 |
| 80+                | 18.7 |
| 20+                | 21.2 |
| 20+ (age adjusted) | 21.2 |
