| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 86.43  |
| 12–15              | 119.4  |
| 16–19              | 130.77 |
| 20–29              | 137.06 |
| 30–39              | 141.8  |
| 40–49              | 144.7  |
| 50–59              | 144.35 |
| 60–69              | 142.5  |
| 70–79              | 139.41 |
| 80+                | 128.47 |
| 20+ (age-adjusted) | 141.2  |
