| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 82.2   |
| 12–15              | 114.81 |
| 16–19              | 141.67 |
| 20–29              | 151.52 |
| 30–39              | 156.34 |
| 40–49              | 159.56 |
| 50–59              | 157.34 |
| 60–69              | 154.84 |
| 70–79              | 148.66 |
| 80+                | 137.69 |
| 20+ (age-adjusted) | 154.65 |
