Age,Mean
"2 years",90.9
"3 years",98.8
"4 years",105.2
"5 years",112.3
"6 years",118.9
"7 years",125.9
"8 years",131.3
"9 years",137.7
"10 years",142
"11 years",147.4
"12 years",155.5
"13 years",161.6
"14 years",169
"15 years",172.8
"16 years",175
"17 years",176.5
"18 years",177.3
"19 years",175.5
"20 years and older",175.6
"20–29 years",176.1
"30–39 years",176.7
"40–49 years",176.3
"50–59 years",175.7
"60–69 years",174.1
"70–79 years",171.9
"80 years and older",169.4
