| Age          | Mean  |
| ------------ | ----- |
| 7-74 years   | 123.4 |
| 7-11 years   | 100.5 |
| 12-17 years  | 110.9 |
| 18-24 years  | 118.1 |
| 25-34 years  | 119.4 |
| 35-44 years  | 124.2 |
| 45-54 years  | 134.1 |
| 55-64 years  | 141.6 |
| 65-74 years  | 150.3 |
| Age-adjusted | 123.1 |
