| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 13.7 | 15   | 15.8 | 17   | 20.5 | 29.6 | 34.9 | 37.5 | 41.5 |
| 12–15 | 12.3 | 12.9 | 13.6 | 14.9 | 18.3 | 27.5 | 32.3 | 35.4 | 39.9 |
| 16–19 | 11.7 | 12.7 | 13.3 | 14.5 | 18.4 | 26.1 | 30.5 | 33.3 | 37.2 |
| 20–39 | 13.8 | 15.8 | 17.3 | 20.5 | 26.6 | 31.8 | 34.8 | 36.8 | 39.3 |
| 40–59 | 18.5 | 21.1 | 23.2 | 26.2 | 30.4 | 34.8 | 37   | 38.4 | 40.7 |
| 60–79 | 21.4 | 24.3 | 26.3 | 28.8 | 33   | 37   | 39.3 | 40.7 | 42.5 |
| 80+   | 20.8 | 23.6 | 25.1 | 27.5 | 32   | 36.2 | 38   | 39.2 | 40.6 |
| 20+   | 15.7 | 18.4 | 20.6 | 24.2 | 29.6 | 34.5 | 36.9 | 38.4 | 40.7 |
