| Age               | Mean |
| ----------------- | ---- |
| All ages          | 10.6 |
| 2–11 months       | 11.6 |
| 1–2 years         | 5    |
| 3–5 years         | 6.3  |
| 6–11 years        | 7.9  |
| 12–15 years       | 12.4 |
| 16–19 years       | 11.3 |
| 20–29 years       | 11.2 |
| 30–39 years       | 12.1 |
| 40–49 years       | 11.6 |
| 50–59 years       | 11.6 |
| 60–69 years       | 10   |
| 70–79 years       | 9.8  |
| 80 years and over | 9.4  |
