| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 4.4  |
| 12–15              | 6.4  |
| 16–19              | 6.9  |
| 20–39              | 7.3  |
| 40–59              | 7.2  |
| 60–79              | 6.5  |
| 80+                | 5.8  |
| 20+                | 7    |
| 20+ (age adjusted) | 7    |
