| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 40.2 |
| 12–15              | 58.2 |
| 16–19              | 65.4 |
| 20–39              | 73.4 |
| 40–59              | 77.6 |
| 60–79              | 74.4 |
| 80+                | 64.3 |
| 20+                | 74.8 |
| 20+ (age adjusted) | 74.7 |
