| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 38.6 |
| 12–15              | 60.8 |
| 16–19              | 77.1 |
| 20–39              | 86.1 |
| 40–59              | 90.2 |
| 60–79              | 87.2 |
| 80+                | 76.2 |
| 20+                | 87.6 |
| 20+ (age adjusted) | 87.3 |
