| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.2  |
| 12–15              | 3.2  |
| 16–19              | 3.6  |
| 20–39              | 4.1  |
| 40–59              | 4.4  |
| 60–79              | 4.2  |
| 80+                | 3.5  |
| 20+                | 4.2  |
| 20+ (age adjusted) | 4.2  |
