| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 17.3 |
| 12–15              | 26.2 |
| 16–19              | 30.2 |
| 20–39              | 34.9 |
| 40–59              | 38.1 |
| 60–79              | 37   |
| 80+                | 31.6 |
| 20+                | 36.4 |
| 20+ (age adjusted) | 36.3 |
