| Age   | 5th  | 10th | 15th | 25th | 50th | 75th | 85th | 90th | 95th |
| ----- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- | ---- |
| 8–11  | 16.4 | 17.7 | 18.6 | 20.5 | 24.8 | 29.6 | 32.4 | 34.8 | 37.5 |
| 12–15 | 27.2 | 29.1 | 30.4 | 32.4 | 35.9 | 40.1 | 42.6 | 44.9 | 48.4 |
| 16–19 | 30.3 | 31.7 | 33.1 | 34.7 | 38.7 | 43.1 | 46.1 | 48.6 | 52.1 |
| 20–39 | 32.2 | 34   | 35.1 | 37   | 41.1 | 46.2 | 50   | 52.5 | 56.7 |
| 40–59 | 32.3 | 34.1 | 35.3 | 37.4 | 41.8 | 47.3 | 50.7 | 53.4 | 57.1 |
| 60–79 | 31.2 | 32.5 | 33.8 | 35.6 | 39.3 | 44.1 | 47.1 | 49.4 | 53   |
| 80+   | 28.3 | 29.5 | 30.7 | 32   | 35.5 | 39.3 | 41.6 | 43.5 | 46.2 |
| 20+   | 31.6 | 33.3 | 34.6 | 36.5 | 40.7 | 45.9 | 49.6 | 52   | 56.1 |
