Age,Mean
"8–11 years",2.5
"12–15 years",2.7
"16–19 years",2.8
"20–39 years",2.8
"40–59 years",2.8
"60–79 years",2.8
"80 years and older",2.6
"20 years and older (crude)",2.8
"20 years and older (age adjusted)",2.8
