| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.6  |
| 12–15              | 3    |
| 16–19              | 3.3  |
| 20–39              | 3.4  |
| 40–59              | 3.4  |
| 60–79              | 3.3  |
| 80+                | 3.1  |
| 20+                | 3.4  |
| 20+ (age adjusted) | 3.4  |
