| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.5  |
| 12–15              | 2.7  |
| 16–19              | 2.8  |
| 20–39              | 2.8  |
| 40–59              | 2.8  |
| 60–79              | 2.8  |
| 80+                | 2.6  |
| 20+                | 2.8  |
| 20+ (age adjusted) | 2.8  |
