| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 276.81 |
| 12–15              | 490.33 |
| 16–19              | 715.23 |
| 20–29              | 731.32 |
| 30–39              | 713.02 |
| 40–49              | 706.91 |
| 50–59              | 678.84 |
| 60–69              | 671.61 |
| 70–79              | 623.29 |
| 80+                | 571.87 |
| 20+ (age-adjusted) | 691.5  |
