| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 285.59 |
| 12–15              | 493.68 |
| 16–19              | 571.01 |
| 20–29              | 583.2  |
| 30–39              | 588.59 |
| 40–49              | 581.2  |
| 50–59              | 540.99 |
| 60–69              | 500.99 |
| 70–79              | 450.87 |
| 80+                | 392.26 |
| 20+ (age-adjusted) | 549.08 |
