Age,Mean
"7-17 years (education : head of the household)",108.5
"7-11 years (education : head of the household)",104
"12-17 years (education : head of the household)",112.4
"18-74 years",126.5
"18-24 years",115.6
"25-34 years",117.8
"35-44 years",123.4
"45-54 years",131.3
"55-64 years",141.5
"65-74 years",152.5
"Age-adjusted value (18-74 years)",128.1
