Age,Mean
"8–11 years",419.1
"12–15 years",576.4
"16–19 years",705.52
"20–29 years",718.17
"30–39 years",711.14
"40–49 years",709.95
"50–59 years",696.94
"60–69 years",691.61
"70–79 years",665.8
"80 years and over",631.2
"20 years and over (age-adjusted)",700.49
