| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 421.28 |
| 12–15              | 571.19 |
| 16–19              | 615.73 |
| 20–29              | 625.48 |
| 30–39              | 626.05 |
| 40–49              | 624.34 |
| 50–59              | 609.59 |
| 60–69              | 591.82 |
| 70–79              | 563.81 |
| 80+                | 521.99 |
| 20+ (age-adjusted) | 609.51 |
