| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 419.1  |
| 12–15              | 576.4  |
| 16–19              | 705.52 |
| 20–29              | 718.17 |
| 30–39              | 711.14 |
| 40–49              | 709.95 |
| 50–59              | 696.94 |
| 60–69              | 691.61 |
| 70–79              | 665.8  |
| 80+                | 631.2  |
| 20+ (age-adjusted) | 700.49 |
