| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 45.16 |
| 12–15              | 69.93 |
| 16–19              | 80.04 |
| 20–29              | 82.83 |
| 30–39              | 85.17 |
| 40–49              | 84.26 |
| 50–59              | 81.9  |
| 60–69              | 76.25 |
| 70–79              | 67.36 |
| 80+                | 56.06 |
| 20+ (age-adjusted) | 80.29 |
