| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 0.7  |
| 12–15              | 0.9  |
| 16–19              | 1.1  |
| 20–39              | 1.3  |
| 40–59              | 1.5  |
| 60–79              | 1.6  |
| 80+                | 1.4  |
| 20+                | 1.5  |
| 20+ (age adjusted) | 1.5  |
