| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 52.12  |
| 12–15              | 91.22  |
| 16–19              | 108.53 |
| 20–29              | 116.86 |
| 30–39              | 124.35 |
| 40–49              | 127.75 |
| 50–59              | 123.27 |
| 60–69              | 117.13 |
| 70–79              | 109.05 |
| 80+                | 94.89  |
| 20+ (age-adjusted) | 120.16 |
