Age,Mean
"8–11 years",45.96
"12–15 years",70.52
"16–19 years",79.74
"20–29 years",80.79
"30–39 years",80.29
"40–49 years",77.4
"50–59 years",73.31
"60–69 years",67.07
"70–79 years",60.21
"80 years and over",53.32
"20 years and over (age-adjusted)",74.4
