| Age                | Mean  |
| ------------------ | ----- |
| 8–11               | 45.96 |
| 12–15              | 70.52 |
| 16–19              | 79.74 |
| 20–29              | 80.79 |
| 30–39              | 80.29 |
| 40–49              | 77.4  |
| 50–59              | 73.31 |
| 60–69              | 67.07 |
| 70–79              | 60.21 |
| 80+                | 53.32 |
| 20+ (age-adjusted) | 74.4  |
