Age,Mean
"All ages",18
"2–11 months",5
"1–2 years",10
"3–5 years",12
"6–11 years",14
"12–15 years",16
"16–19 years",18
"20–29 years",20
"30–39 years",20
"40–49 years",19
"50–59 years",20
"60–69 years",19
"70–79 years",18
"80 years and over",18
