| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 218.85 |
| 12–15              | 394.79 |
| 16–19              | 527.41 |
| 20–29              | 551.91 |
| 30–39              | 544.97 |
| 40–49              | 547.18 |
| 50–59              | 533.04 |
| 60–69              | 525.15 |
| 70–79              | 497.58 |
| 80+                | 467.26 |
| 20+ (age-adjusted) | 535.29 |
