| Age                | Mean   |
| ------------------ | ------ |
| 8–11               | 74.46  |
| 12–15              | 142.55 |
| 16–19              | 210.19 |
| 20–29              | 231.14 |
| 30–39              | 236.65 |
| 40–49              | 240.85 |
| 50–59              | 236.44 |
| 60–69              | 231.62 |
| 70–79              | 219.5  |
| 80+                | 201.72 |
| 20+ (age-adjusted) | 232.95 |
