Age,Mean
"8–11 years",74.46
"12–15 years",142.55
"16–19 years",210.19
"20–29 years",231.14
"30–39 years",236.65
"40–49 years",240.85
"50–59 years",236.44
"60–69 years",231.62
"70–79 years",219.5
"80 years and over",201.72
"20 years and over (age-adjusted)",232.95
