| Age     | Mean  |
| ------- | ----- |
| 0       | 50.6  |
| 0–1m    | 51.26 |
| 1m      | 54.54 |
| 2m      | 57.4  |
| 3m      | 60.79 |
| 4m      | 62.57 |
| 6m      | 64.53 |
| 6m      | 66.91 |
| 7m      | 67.28 |
| 8m      | 69.01 |
| 9m      | 71.01 |
| 10m     | 72    |
| 11m     | 73.37 |
| 12m-14m | 75.83 |
| 15m-17m | 78.64 |
| 18m-20m | 81.92 |
| 21m-23m | 84.7  |
| 24m-29m | 87.97 |
| 30m-35m | 92.49 |
