| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 28   |
| 12–15              | 25.2 |
| 16–19              | 22.9 |
| 20–39              | 26.1 |
| 40–59              | 28.6 |
| 60–79              | 30.8 |
| 80+                | 30.7 |
| 20+                | 28   |
| 20+ (age adjusted) | 28.1 |
