| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 1.3  |
| 12–15              | 1.9  |
| 16–19              | 2.1  |
| 20–39              | 2.2  |
| 40–59              | 2.3  |
| 60–79              | 2.1  |
| 80+                | 1.8  |
| 20+                | 2.2  |
| 20+ (age adjusted) | 2.2  |
