Age,Mean
"7-74 years",77.3
"7-11 years",63.1
"12-17 years",69.4
"18-24 years",74.2
"25-34 years",77.4
"35-44 years",81.6
"45-54 years",84.8
"55-64 years",85.4
"65-74 years",85.8
"Age-adjusted value",77.2
