Age,Mean
"All ages",12.7
"2–11 months",9.7
"1–2 years",11.8
"3–5 years",12.2
"6–11 years",12.7
"12–15 years",12.5
"16–19 years",12.9
"20–29 years",12.6
"30–39 years",13.2
"40–49 years",12.9
"50–59 years",13.2
"60–69 years",12.5
"70–79 years",12.8
"80 years and over",12.5
