| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 2.8  |
| 12–15              | 3.1  |
| 16–19              | 3.2  |
| 20–39              | 3.3  |
| 40–59              | 3.3  |
| 60–79              | 3.2  |
| 80+                | 3    |
| 20+                | 3.3  |
| 20+ (age adjusted) | 3.3  |
