Age,Mean
"2 years",16.4
"3 years",15.9
"4 years",16
"5 years",15.9
"6 years",16.1
"7 years",16.9
"8 years",17.3
"9 years",18.2
"10 years",18.4
"11 years",19.4
"12 years",20.2
"13 years",21.8
"14 years",22.4
"15 years",21.9
"16 years",23
"17 years",23.3
"18 years",22.9
"19 years",23.7
"20 years and older",26.5
"20–29 years",24.3
"30–39 years",26.3
"40–49 years",27
"50–59 years",28.4
"60–69 years",27.6
"70–79 years",26.9
"80 years and older",25.2
