Age,Mean
"2 years",16.5
"3 years",16.1
"4 years",15.9
"5 years",15.9
"6 years",16.3
"7 years",16.5
"8 years",17.3
"9 years",18
"10 years",18.4
"11 years",19.4
"12 years",20.1
"13 years",20.5
"14 years",22.3
"15 years",22.3
"16 years",22.3
"17 years",23.4
"18 years",22.6
"19 years",23.7
"20 years and older",26.6
"20–29 years",25.2
"30–39 years",26.5
"40–49 years",27.3
"50–59 years",27.8
"60–69 years",27.3
"70–79 years",26.7
"80 years and older",25
