| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 7.3  |
| 12–15              | 10.7 |
| 16–19              | 12   |
| 20–39              | 13   |
| 40–59              | 13.3 |
| 60–79              | 12.4 |
| 80+                | 10.8 |
| 20+                | 12.9 |
| 20+ (age adjusted) | 12.9 |
