| Age                | Mean |
| ------------------ | ---- |
| 8–11               | 26.8 |
| 12–15              | 38.4 |
| 16–19              | 41.7 |
| 20–39              | 44.5 |
| 40–59              | 45.1 |
| 60–79              | 42.1 |
| 80+                | 37.8 |
| 20+                | 43.9 |
| 20+ (age adjusted) | 44   |
