| Age               | Mean |
| ----------------- | ---- |
| All ages          | 1.8  |
| 2–11 months       | 0.8  |
| 1–2 years         | 1.3  |
| 3–5 years         | 1.5  |
| 6–11 years        | 1.7  |
| 12–15 years       | 1.9  |
| 16–19 years       | 2    |
| 20–29 years       | 2    |
| 30–39 years       | 1.9  |
| 40–49 years       | 1.9  |
| 50–59 years       | 1.9  |
| 60–69 years       | 1.9  |
| 70–79 years       | 1.8  |
| 80 years and over | 1.8  |
