Age,Mean
"All ages",2.1
"2–11 months",0.8
"1–2 years",1.3
"3–5 years",1.5
"6–11 years",1.8
"12–15 years",2.2
"16–19 years",2.4
"20–29 years",2.4
"30–39 years",2.3
"40–49 years",2.3
"50–59 years",2.3
"60–69 years",2.1
"70–79 years",1.9
"80 years and over",2
