Age,Mean
"8–11 years",70.25
"12–15 years",133.09
"16–19 years",197.52
"20–29 years",218.46
"30–39 years",225.43
"40–49 years",231.23
"50–59 years",227.87
"60–69 years",223.73
"70–79 years",213.01
"80 years and over",195.28
"20 years and over (age-adjusted)",223.17
