Age,Mean
"8–11 years",72.22
"12–15 years",121.2
"16–19 years",140.77
"20–29 years",148.63
"30–39 years",152.66
"40–49 years",155
"50–59 years",148.79
"60–69 years",139.9
"70–79 years",126.43
"80 years and over",109.83
"20 years and over (age-adjusted)",146.35
